"Mod name","Registry name","Entity class name","ID"
"Ice and Fire: RotN Edition","iceandfire:hydra_arrow","EntityHydraArrow",954
"Ice and Fire: RotN Edition","iceandfire:hydra_breath","EntityHydraBreath",953
"Ice and Fire: RotN Edition","iceandfire:icedragon","EntityIceDragon",907
"Ice and Fire: RotN Edition","iceandfire:if_cockatrice","EntityCockatrice",922
"Ice and Fire: RotN Edition","iceandfire:if_cockatriceegg","EntityCockatriceEgg",923
"Ice and Fire: RotN Edition","iceandfire:if_hydra","EntityHydra",952
"Ice and Fire: RotN Edition","iceandfire:if_mob_skull","EntityMobSkull",943
"Ice and Fire: RotN Edition","iceandfire:if_pixie","EntityPixie",915
"Ice and Fire: RotN Edition","iceandfire:if_troll","EntityTroll",927
"Ice and Fire: RotN Edition","iceandfire:lightningdragon","EntityLightningDragon",955
"Ice and Fire: RotN Edition","iceandfire:myrmex_egg","EntityMyrmexEgg",933
"Ice and Fire: RotN Edition","iceandfire:myrmex_queen","EntityMyrmexQueen",932
"Ice and Fire: RotN Edition","iceandfire:myrmex_royal","EntityMyrmexRoyal",931
"Ice and Fire: RotN Edition","iceandfire:myrmex_sentinel","EntityMyrmexSentinel",930
"Ice and Fire: RotN Edition","iceandfire:myrmex_soldier","EntityMyrmexSoldier",929
"Ice and Fire: RotN Edition","iceandfire:myrmex_swarmer","EntityMyrmexSwarmer",941
"Ice and Fire: RotN Edition","iceandfire:myrmex_worker","EntityMyrmexWorker",928
"Ice and Fire: RotN Edition","iceandfire:pixiecharge","EntityPixieCharge",940
"Ice and Fire: RotN Edition","iceandfire:seaserpent","EntitySeaSerpent",936
"Ice and Fire: RotN Edition","iceandfire:seaserpentarrow","EntitySeaSerpentArrow",938
"Ice and Fire: RotN Edition","iceandfire:seaserpentbubble","EntitySeaSerpentBubbles",937
"Ice and Fire: RotN Edition","iceandfire:siren","EntitySiren",918
"Ice and Fire: RotN Edition","iceandfire:snowvillager","EntitySnowVillager",910
"Ice and Fire: RotN Edition","iceandfire:stonestatue","EntityStoneStatue",913
"Ice and Fire: RotN Edition","iceandfire:stymphalianarrow","EntityStymphalianArrow",926
"Ice and Fire: RotN Edition","iceandfire:stymphalianbird","EntityStymphalianBird",924
"Ice and Fire: RotN Edition","iceandfire:stymphalianfeather","EntityStymphalianFeather",925
"Ice and Fire: RotN Edition","iceandfire:tide_trident","EntityTideTrident",942
"Illagers+","illagers_plus:archer","EntityArcher",6
"Illagers+","illagers_plus:enchanter","EntityEnchanter",5
"Illagers+","illagers_plus:furantur","EntityFurantur",1
"Illagers+","illagers_plus:hoarder","EntityHoarder",2
"Illagers+","illagers_plus:illager_king","EntityIllagerKing",4
"Illagers+","illagers_plus:necromancer","EntityNecromancer",3
"Inspirations","inspirations:arrow","EntityModArrow",0
"Lost Aether Content","lost_aether:falling_rock","EntityFallingRock",1
"Lost Aether Content","lost_aether:king_aerwhale","EntityAerwhaleKing",0
"Lost Aether Content","lost_aether:zephyroo","EntityZephyroo",2
"Meldexun's Extra Spells","extra_spells:armor_piercing_missile","EntityArmorPiercingMissile",1
"Meldexun's Extra Spells","extra_spells:chargable_strike_missile","EntityChargableStrike",0
"Minecraft","minecraft:area_effect_cloud","EntityAreaEffectCloud",3
"Minecraft","minecraft:armor_stand","EntityArmorStand",30
"Minecraft","minecraft:arrow","EntityTippedArrow",10
"Minecraft","minecraft:bat","EntityBat",65
"Minecraft","minecraft:blaze","EntityBlaze",61
"Minecraft","minecraft:boat","EntityBoat",41
"Minecraft","minecraft:cave_spider","EntityCaveSpider",59
"Minecraft","minecraft:chest_minecart","EntityMinecartChest",43
"Minecraft","minecraft:chicken","EntityChicken",93
"Minecraft","minecraft:commandblock_minecart","EntityMinecartCommandBlock",40
"Minecraft","minecraft:cow","EntityCow",92
"Minecraft","minecraft:creeper","EntityCreeper",50
"Minecraft","minecraft:donkey","EntityDonkey",31
"Minecraft","minecraft:dragon_fireball","EntityDragonFireball",26
"Minecraft","minecraft:egg","EntityEgg",7
"Minecraft","minecraft:elder_guardian","EntityElderGuardian",4
"Minecraft","minecraft:ender_crystal","EntityEnderCrystal",200
"Minecraft","minecraft:ender_dragon","EntityDragon",63
"Minecraft","minecraft:ender_pearl","EntityEnderPearl",14
"Minecraft","minecraft:enderman","EntityEnderman",58
"Minecraft","minecraft:endermite","EntityEndermite",67
"Minecraft","minecraft:evocation_fangs","EntityEvokerFangs",33
"Minecraft","minecraft:evocation_illager","EntityEvoker",34
"Minecraft","minecraft:eye_of_ender_signal","EntityEnderEye",15
"Minecraft","minecraft:falling_block","EntityFallingBlock",21
"Minecraft","minecraft:fireball","EntityLargeFireball",12
"Minecraft","minecraft:fireworks_rocket","EntityFireworkRocket",22
"Minecraft","minecraft:furnace_minecart","EntityMinecartFurnace",44
"Minecraft","minecraft:ghast","EntityGhast",56
"Minecraft","minecraft:giant","EntityGiantZombie",53
"Minecraft","minecraft:guardian","EntityGuardian",68
"Minecraft","minecraft:hopper_minecart","EntityMinecartHopper",46
"Minecraft","minecraft:horse","EntityHorse",100
"Minecraft","minecraft:husk","EntityHusk",23
"Minecraft","minecraft:illusion_illager","EntityIllusionIllager",37
"Minecraft","minecraft:item","EntityItem",1
"Minecraft","minecraft:item_frame","EntityItemFrame",18
"Minecraft","minecraft:leash_knot","EntityLeashKnot",8
"Minecraft","minecraft:llama","EntityLlama",103
"Minecraft","minecraft:llama_spit","EntityLlamaSpit",104
"Minecraft","minecraft:magma_cube","EntityMagmaCube",62
"Minecraft","minecraft:minecart","EntityMinecartEmpty",42
"Minecraft","minecraft:mooshroom","EntityMooshroom",96
"Minecraft","minecraft:mule","EntityMule",32
"Minecraft","minecraft:ocelot","EntityOcelot",98
"Minecraft","minecraft:painting","EntityPainting",9
"Minecraft","minecraft:parrot","EntityParrot",105
"Minecraft","minecraft:pig","EntityPig",90
"Minecraft","minecraft:polar_bear","EntityPolarBear",102
"Minecraft","minecraft:potion","EntityPotion",16
"Minecraft","minecraft:rabbit","EntityRabbit",101
"Minecraft","minecraft:sheep","EntitySheep",91
"Minecraft","minecraft:shulker","EntityShulker",69
"Minecraft","minecraft:shulker_bullet","EntityShulkerBullet",25
"Minecraft","minecraft:silverfish","EntitySilverfish",60
"Minecraft","minecraft:skeleton","EntitySkeleton",51
"Minecraft","minecraft:skeleton_horse","EntitySkeletonHorse",28
"Minecraft","minecraft:slime","EntitySlime",55
"Minecraft","minecraft:small_fireball","EntitySmallFireball",13
"Minecraft","minecraft:snowball","EntitySnowball",11
"Minecraft","minecraft:snowman","EntitySnowman",97
"Minecraft","minecraft:spawner_minecart","EntityMinecartMobSpawner",47
"Minecraft","minecraft:spectral_arrow","EntitySpectralArrow",24
"Minecraft","minecraft:spider","EntitySpider",52
"Minecraft","minecraft:squid","EntitySquid",94
"Minecraft","minecraft:stray","EntityStray",6
"Minecraft","minecraft:tnt","EntityTNTPrimed",20
"Minecraft","minecraft:tnt_minecart","EntityMinecartTNT",45
"Minecraft","minecraft:vex","EntityVex",35
"Minecraft","minecraft:villager","EntityVillager",120
"Minecraft","minecraft:villager_golem","EntityIronGolem",99
"Minecraft","minecraft:vindication_illager","EntityVindicator",36
"Minecraft","minecraft:witch","EntityWitch",66
"Minecraft","minecraft:wither","EntityWither",64
"Minecraft","minecraft:wither_skeleton","EntityWitherSkeleton",5
"Minecraft","minecraft:wither_skull","EntityWitherSkull",19
"Minecraft","minecraft:wolf","EntityWolf",95
"Minecraft","minecraft:xp_bottle","EntityExpBottle",17
"Minecraft","minecraft:xp_orb","EntityXPOrb",2
"Minecraft","minecraft:zombie","EntityZombie",54
"Minecraft","minecraft:zombie_horse","EntityZombieHorse",29
"Minecraft","minecraft:zombie_pigman","EntityPigZombie",57
"Minecraft","minecraft:zombie_villager","EntityZombieVillager",27
"More Bows Restrung","morebows:arrow_spawner","g",2
"More Bows Restrung","morebows:custom_arrow","h",1
"Mowzie's Mobs","mowziesmobs:axe_attack","EntityAxeAttack",15
"Mowzie's Mobs","mowziesmobs:baby_foliaath","EntityBabyFoliaath",1
"Mowzie's Mobs","mowziesmobs:barako","EntityBarako",7
"Mowzie's Mobs","mowziesmobs:barakoan_barakoana","EntityBarakoanToBarakoana",3
"Mowzie's Mobs","mowziesmobs:barakoan_player","EntityBarakoanToPlayer",6
"Mowzie's Mobs","mowziesmobs:barakoana","EntityBarakoana",4
"Mowzie's Mobs","mowziesmobs:barakoaya","EntityBarakoaya",5
"Mowzie's Mobs","mowziesmobs:block_swapper","EntityBlockSwapper",23
"Mowzie's Mobs","mowziesmobs:boulder","EntityBoulder",14
"Mowzie's Mobs","mowziesmobs:dart","EntityDart",20
"Mowzie's Mobs","mowziesmobs:ferrous_wroughtnaut","EntityWroughtnaut",2
"Mowzie's Mobs","mowziesmobs:foliaath","EntityFoliaath",0
"Mowzie's Mobs","mowziesmobs:frostmaw","EntityFrostmaw",8
"Mowzie's Mobs","mowziesmobs:frozen_controller","EntityFrozenController",18
"Mowzie's Mobs","mowziesmobs:grottol","EntityGrottol",9
"Mowzie's Mobs","mowziesmobs:ice_ball","EntityIceBall",17
"Mowzie's Mobs","mowziesmobs:icebreath","EntityIceBreath",16
"Mowzie's Mobs","mowziesmobs:lantern","EntityLantern",10
"Mowzie's Mobs","mowziesmobs:naga","EntityNaga",11
"Mowzie's Mobs","mowziesmobs:poison_ball","EntityPoisonBall",21
"Mowzie's Mobs","mowziesmobs:ring","EntityRing",19
"Mowzie's Mobs","mowziesmobs:solar_beam","EntitySolarBeam",13
"Mowzie's Mobs","mowziesmobs:sunstrike","EntitySunstrike",12
"Mowzie's Mobs","mowziesmobs:super_nova","EntitySuperNova",22
"Multi Mob Core","multimob:dummy","EntityDummy",0
"Mutant Creatures Legacy","mutantbeasts:body_part","BodyPartEntity",0
"Mutant Creatures Legacy","mutantbeasts:chemical_x","ChemicalXEntity",1
"Mutant Creatures Legacy","mutantbeasts:creeper_minion","CreeperMinionEntity",3
"Mutant Creatures Legacy","mutantbeasts:creeper_minion_egg","CreeperMinionEggEntity",4
"Mutant Creatures Legacy","mutantbeasts:endersoul_clone","EndersoulCloneEntity",2
"Mutant Creatures Legacy","mutantbeasts:endersoul_fragment","EndersoulFragmentEntity",5
"Mutant Creatures Legacy","mutantbeasts:mutant_arrow","MutantArrowEntity",6
"Mutant Creatures Legacy","mutantbeasts:mutant_creeper","MutantCreeperEntity",7
"Mutant Creatures Legacy","mutantbeasts:mutant_enderman","MutantEndermanEntity",8
"Mutant Creatures Legacy","mutantbeasts:mutant_skeleton","MutantSkeletonEntity",9
"Mutant Creatures Legacy","mutantbeasts:mutant_snow_golem","MutantSnowGolemEntity",10
"Mutant Creatures Legacy","mutantbeasts:mutant_zombie","MutantZombieEntity",11
"Mutant Creatures Legacy","mutantbeasts:skull_spirit","SkullSpiritEntity",12
"Mutant Creatures Legacy","mutantbeasts:spider_pig","SpiderPigEntity",13
"Mutant Creatures Legacy","mutantbeasts:throwable_block","ThrowableBlockEntity",14
"Mystical Lib","mysticalworld:entity_beetle","EntityBeetle",2
"Mystical Lib","mysticalworld:entity_clam","EntityClam",10
"Mystical Lib","mysticalworld:entity_deer","EntityDeer",5
"Mystical Lib","mysticalworld:entity_endermini","EntityEndermini",6
"Mystical Lib","mysticalworld:entity_fox","EntityFox",0
"Mystical Lib","mysticalworld:entity_frog","EntityFrog",1
"Mystical Lib","mysticalworld:entity_hell_sprout","EntityHellSprout",4
"Mystical Lib","mysticalworld:entity_lava_cat","EntityLavaCat",8
"Mystical Lib","mysticalworld:entity_owl","EntityOwl",7
"Mystical Lib","mysticalworld:entity_silkworm","EntitySilkworm",9
"Mystical Lib","mysticalworld:entity_sprout","EntitySprout",3
"Natura Legacy","natura:babyheatscarspider","EntityBabyHeatscarSpider",0
"Natura Legacy","natura:heatscarspider","EntityHeatscarSpider",1
"Natura Legacy","natura:imp","EntityImp",2
"Natura Legacy","natura:nitrocreeper","EntityNitroCreeper",3
"Oceanic Expanse","oe:baby_glow_squid","EntityBabyGlowSquid",12
"Oceanic Expanse","oe:baby_squid","EntityBabySquid",11
"Oceanic Expanse","oe:clam","EntityClam",9
"Oceanic Expanse","oe:coconut","EntityFallingCoconut",19
"Oceanic Expanse","oe:cod","EntityCod",2
"Oceanic Expanse","oe:conduit_eye","EntityConduitEye",20
"Oceanic Expanse","oe:crab","EntityCrab",8
"Oceanic Expanse","oe:dolphin","EntityDolphin",7
"Oceanic Expanse","oe:drowned","EntityDrowned",13
"Oceanic Expanse","oe:drowned_summon","EntityDrownedSummon",18
"Oceanic Expanse","oe:glow_item_frame","EntityGlowItemFrame",16
"Oceanic Expanse","oe:glow_squid","EntityGlowSquid",1
"Oceanic Expanse","oe:lobster","EntityLobster",10
"Oceanic Expanse","oe:palm_boat","EntityOEBoat",15
"Oceanic Expanse","oe:pickled","EntityPickled",17
"Oceanic Expanse","oe:pufferfish","EntityPufferfish",5
"Oceanic Expanse","oe:salmon","EntitySalmon",3
"Oceanic Expanse","oe:trident","EntityTrident",21
"Oceanic Expanse","oe:tropical_fish","EntityTropicalFish",4
"Oceanic Expanse","oe:tropical_slime","EntityTropicalSlime",14
"Oceanic Expanse","oe:turtle","EntityTurtle",6
"Oceanic Expanse","oe:underwater_tnt","EntityUnderwaterTNTPrimed",22
"Outfox","outfox:fox","EntityFox",0
"Owls","owls:entityowlegg","EntityOwlEgg",679991
"Owls","owls:owl","EntityOwl",1
"Pirates Mod","pirates:bucket_water","EntityWater",10
"Pirates Mod","pirates:bullet","EntityBullet",0
"Pirates Mod","pirates:cannon_ball","EntityCannonball",1
"Pirates Mod","pirates:cursed_pirate","EntityPirateCursed",11
"Pirates Mod","pirates:dingy","EntityDingy",8
"Pirates Mod","pirates:grapple_hook","EntityGrappleHook",3
"Pirates Mod","pirates:kraken","EntityKraken",6
"Pirates Mod","pirates:mermaid","EntityMermaid",7
"Pirates Mod","pirates:pirate","EntityGhostPirate",2
"Pirates Mod","pirates:pirate_villager","EntityPirateVillager",5
"Pirates Mod","pirates:pulled_block","EntityPulledBlock",9
"Pirates Mod","pirates:shark","EntityShark",4
"Primitive Mobs","primitivemobs:baby_spider","EntityBabySpider",15
"Primitive Mobs","primitivemobs:bewitched_tome","EntityEnchantedBook",5
"Primitive Mobs","primitivemobs:blazing_juggernaut","EntityBlazingJuggernaut",12
"Primitive Mobs","primitivemobs:brain_slime","EntityBrainSlime",7
"Primitive Mobs","primitivemobs:chameleon","EntityChameleon",1
"Primitive Mobs","primitivemobs:dodo","EntityDodo",19
"Primitive Mobs","primitivemobs:festive_creeper","EntityFestiveCreeper",9
"Primitive Mobs","primitivemobs:filch_lizard","EntityFilchLizard",6
"Primitive Mobs","primitivemobs:flame_spewer","EntityFlameSpewer",24
"Primitive Mobs","primitivemobs:flame_spit","EntityFlameSpit",27
"Primitive Mobs","primitivemobs:goblin","EntityGoblin",22
"Primitive Mobs","primitivemobs:grovesprite","EntityGroveSprite",4
"Primitive Mobs","primitivemobs:harpy","EntityHarpy",23
"Primitive Mobs","primitivemobs:haunted_tool","EntityHauntedTool",3
"Primitive Mobs","primitivemobs:lily_lurker","EntityLilyLurker",13
"Primitive Mobs","primitivemobs:lost_miner","EntityLostMiner",17
"Primitive Mobs","primitivemobs:mimic","EntityMimic",20
"Primitive Mobs","primitivemobs:mother_spider","EntityMotherSpider",14
"Primitive Mobs","primitivemobs:primitive_egg","EntityPrimitiveThrowable",29
"Primitive Mobs","primitivemobs:primitive_tnt_primed","EntityPrimitiveTNTPrimed",26
"Primitive Mobs","primitivemobs:rocket_creeper","EntityRocketCreeper",8
"Primitive Mobs","primitivemobs:sheepman","EntitySheepman",21
"Primitive Mobs","primitivemobs:skeleton_warrior","EntitySkeletonWarrior",11
"Primitive Mobs","primitivemobs:spider_egg","EntitySpiderEgg",30
"Primitive Mobs","primitivemobs:support_creeper","EntitySupportCreeper",10
"Primitive Mobs","primitivemobs:thrown_block","EntityThrownBlock",28
"Primitive Mobs","primitivemobs:traveling_merchant","EntityTravelingMerchant",18
"Primitive Mobs","primitivemobs:treasure_slime","EntityTreasureSlime",2
"Primitive Mobs","primitivemobs:trollager","EntityTrollager",16
"Primitive Mobs","primitivemobs:void_eye","EntityVoidEye",25
"Project: Vibrant Journeys","pvj:pvj_banshee","EntityBanshee",12
"Project: Vibrant Journeys","pvj:pvj_beach_starfish","EntityBeachStarfish",17
"Project: Vibrant Journeys","pvj:pvj_boat","EntityPVJBoat",18
"Project: Vibrant Journeys","pvj:pvj_clam","EntityClam",6
"Project: Vibrant Journeys","pvj:pvj_coconut","EntityCoconut",19
"Project: Vibrant Journeys","pvj:pvj_coyote","EntityCoyote",9
"Project: Vibrant Journeys","pvj:pvj_duck","EntityDuck",7
"Project: Vibrant Journeys","pvj:pvj_firefly","EntityFirefly",3
"Project: Vibrant Journeys","pvj:pvj_fly","EntityFly",2
"Project: Vibrant Journeys","pvj:pvj_ghost","EntityGhost",10
"Project: Vibrant Journeys","pvj:pvj_goon","EntityGoon",15
"Project: Vibrant Journeys","pvj:pvj_grizzly_bear","EntityGrizzlyBear",8
"Project: Vibrant Journeys","pvj:pvj_icecube","EntityIceCube",13
"Project: Vibrant Journeys","pvj:pvj_shade","EntityShade",11
"Project: Vibrant Journeys","pvj:pvj_skeletal_knight","EntitySkeletalKnight",14
"Project: Vibrant Journeys","pvj:pvj_small_spider","EntitySmallSpider",4
"Project: Vibrant Journeys","pvj:pvj_snail","EntitySnail",1
"Project: Vibrant Journeys","pvj:pvj_starfish","EntityStarfish",5
"Project: Vibrant Journeys","pvj:pvj_watcher","EntityWatcher",16
"Quark","quark:archaeologist","EntityArchaeologist",16
"Quark","quark:arrow_ender","EntityArrowEnder",5
"Quark","quark:arrow_explosive","EntityArrowExplosive",6
"Quark","quark:arrow_torch","EntityArrowTorch",7
"Quark","quark:ashen","EntityAshen",1
"Quark","quark:chest_passenger","EntityChestPassenger",13
"Quark","quark:colored_item_frame","EntityColoredItemFrame",0
"Quark","quark:crab","EntityCrab",22
"Quark","quark:dragon_breath_bottle","EntityDragonBreathBottle",11
"Quark","quark:dweller","EntityDweller",2
"Quark","quark:flat_item_frame","EntityFlatItemFrame",9
"Quark","quark:foxhound","EntityFoxhound",21
"Quark","quark:frog","EntityFrog",18
"Quark","quark:glass_item_frame","EntityGlassItemFrame",10
"Quark","quark:gravisand","EntityGravisand",23
"Quark","quark:leash_knot","EntityLeashKnot2TheKnotting",19
"Quark","quark:parrot_egg","EntityParrotEgg",14
"Quark","quark:pickarang","EntityPickarang",20
"Quark","quark:pirate","EntityPirate",3
"Quark","quark:seat","Seat",12
"Quark","quark:soul_powder","EntitySoulPowder",8
"Quark","quark:stoneling","EntityStoneling",17
"Quark","quark:totem_of_holding","EntityTotemOfHolding",15
"Quark","quark:wraith","EntityWraith",4
"RLArtifacts","artifacts:hallow_star","EntityHallowStar",1
"RLArtifacts","artifacts:mimic","EntityMimic",0
"Raids","raids:allay","EntityAllay",156
"Raids","raids:pillager","EntityPillager",154
"Raids","raids:ravager","EntityRavager",155
"Rats: Rebirth of the Plague","rats:black_death","EntityBlackDeath",18
"Rats: Rebirth of the Plague","rats:cheese_cannonball","EntityCheeseCannonball",15
"Rats: Rebirth of the Plague","rats:feral_ratlantean","EntityFeralRatlantean",7
"Rats: Rebirth of the Plague","rats:illager_piper","EntityIllagerPiper",2
"Rats: Rebirth of the Plague","rats:laser_beam","EntityLaserBeam",9
"Rats: Rebirth of the Plague","rats:marbled_cheese_golem","EntityMarbleCheeseGolem",5
"Rats: Rebirth of the Plague","rats:marbled_cheese_golem_beam","EntityGolemBeam",6
"Rats: Rebirth of the Plague","rats:neo_ratlantean","EntityNeoRatlantean",8
"Rats: Rebirth of the Plague","rats:neo_ratlantean_portal","EntityLaserPortal",10
"Rats: Rebirth of the Plague","rats:pirat","EntityPirat",14
"Rats: Rebirth of the Plague","rats:pirat_boat","EntityPiratBoat",13
"Rats: Rebirth of the Plague","rats:plague_beast","EntityPlagueBeast",20
"Rats: Rebirth of the Plague","rats:plague_cloud","EntityPlagueCloud",19
"Rats: Rebirth of the Plague","rats:plague_doctor","EntityPlagueDoctor",16
"Rats: Rebirth of the Plague","rats:plague_shot","EntityPlagueShot",21
"Rats: Rebirth of the Plague","rats:purifying_liquid","EntityPurifyingLiquid",17
"Rats: Rebirth of the Plague","rats:rat","EntityRat",1
"Rats: Rebirth of the Plague","rats:rat_arrow","EntityRatArrow",24
"Rats: Rebirth of the Plague","rats:rat_capture_net","EntityRatCaptureNet",22
"Rats: Rebirth of the Plague","rats:rat_dragon_fire","EntityRatDragonFire",23
"Rats: Rebirth of the Plague","rats:ratlantean_flame","EntityRatlanteanFlame",4
"Rats: Rebirth of the Plague","rats:ratlantean_spirit","EntityRatlanteanSpirit",3
"Rats: Rebirth of the Plague","rats:thrown_block","EntityThrownBlock",11
"Rats: Rebirth of the Plague","rats:vial_of_sentience","EntityVialOfSentience",12
"Reliquary","xreliquary:blaze_shot","EntityBlazeShot",5
"Reliquary","xreliquary:buster_shot","EntityBusterShot",8
"Reliquary","xreliquary:concussive_shot","EntityConcussiveShot",7
"Reliquary","xreliquary:ender_shot","EntityEnderShot",6
"Reliquary","xreliquary:ender_staff_projectile","EntityEnderStaffProjectile",23
"Reliquary","xreliquary:exorcism_shot","EntityExorcismShot",4
"Reliquary","xreliquary:hand_grenade","EntityHolyHandGrenade",0
"Reliquary","xreliquary:holy_water","EntityGlowingWater",1
"Reliquary","xreliquary:kraken_slime","EntityKrakenSlime",22
"Reliquary","xreliquary:lyssa_hook","EntityLyssaHook",14
"Reliquary","xreliquary:neutral_shot","EntityNeutralShot",3
"Reliquary","xreliquary:sand_shot","EntitySandShot",10
"Reliquary","xreliquary:seeker_shot","EntitySeekerShot",9
"Reliquary","xreliquary:special_snowball","EntitySpecialSnowball",2
"Reliquary","xreliquary:storm_shot","EntityStormShot",11
"Reliquary","xreliquary:thrown_aphrodite","EntityAttractionPotion",12
"Reliquary","xreliquary:thrown_fertility","EntityFertilePotion",21
"Reliquary","xreliquary:thrown_potion","EntityThrownXRPotion",13
"Reliquary","xreliquary:tipped arrow","EntityXRTippedArrow",24
"Rough Mobs Revamped","roughmobsrevamped:bossskeleton","BossSkeleton",301
"Rough Mobs Revamped","roughmobsrevamped:bosszombie","BossZombie",300
"Rustic","rustic:chair","EntityChair",1
"Rustic","rustic:tomato","EntityTomato",0
"Scaling Health","scalinghealth:blightfire","EntityBlightFire",0
"Simple Paraglider","simple_paraglider:paraglider","ParagliderEntity",0
"Snow! Real Magic!","snowrealmagic:snow","FallingSnowEntity",0
"Spartan Weaponry","spartanweaponry:arrow_diamond","EntityArrowDiamond",9
"Spartan Weaponry","spartanweaponry:arrow_explosive","EntityArrowExplosive",10
"Spartan Weaponry","spartanweaponry:arrow_iron","EntityArrowIron",8
"Spartan Weaponry","spartanweaponry:arrow_wood","EntityArrowWood",7
"Spartan Weaponry","spartanweaponry:bolt","EntityBoltTipped",1
"Spartan Weaponry","spartanweaponry:bolt_diamond","EntityBoltDiamond",13
"Spartan Weaponry","spartanweaponry:bolt_specral","EntityBoltSpectral",2
"Spartan Weaponry","spartanweaponry:boomerang_thrown","EntityBoomerang",11
"Spartan Weaponry","spartanweaponry:dagger_thrown","EntityThrownWeapon",3
"Spartan Weaponry","spartanweaponry:dynamite","EntityDynamite",12
"Spartan Weaponry","spartanweaponry:javelin_thrown","EntityThrownJavelin",6
"Spartan Weaponry","spartanweaponry:throwing_axe","EntityThrowingAxe",5
"Spartan Weaponry","spartanweaponry:throwing_knife","EntityThrowingKnife",4
"Special Mobs","specialmobs:babycavespider","EntityBabyCaveSpider",73
"Special Mobs","specialmobs:babyghast","EntityBabyGhast",98
"Special Mobs","specialmobs:babyspider","EntityBabySpider",62
"Special Mobs","specialmobs:blackberryslime","EntityBlackberrySlime",49
"Special Mobs","specialmobs:blindingenderman","EntityBlindingEnderman",85
"Special Mobs","specialmobs:blindingsilverfish","EntityBlindingSilverfish",79
"Special Mobs","specialmobs:blueberryslime","EntityBlueberrySlime",50
"Special Mobs","specialmobs:brutepigzombie","EntityBrutePigZombie",22
"Special Mobs","specialmobs:bruteskeleton","EntityBruteSkeleton",30
"Special Mobs","specialmobs:brutewitherskeleton","EntityBruteWitherSkeleton",41
"Special Mobs","specialmobs:brutezombie","EntityBruteZombie",14
"Special Mobs","specialmobs:caramelslime","EntityCaramelSlime",51
"Special Mobs","specialmobs:cinderblaze","EntityCinderBlaze",104
"Special Mobs","specialmobs:conflagrationblaze","EntityConflagrationBlaze",105
"Special Mobs","specialmobs:darkcreeper","EntityDarkCreeper",1
"Special Mobs","specialmobs:deathcreeper","EntityDeathCreeper",2
"Special Mobs","specialmobs:desertspider","EntityDesertSpider",63
"Special Mobs","specialmobs:dirtcreeper","EntityDirtCreeper",3
"Special Mobs","specialmobs:dominationwitch","EntityDominationWitch",92
"Special Mobs","specialmobs:doomcreeper","EntityDoomCreeper",4
"Special Mobs","specialmobs:drowningcreeper","EntityDrowningCreeper",5
"Special Mobs","specialmobs:emberblaze","EntityEmberBlaze",106
"Special Mobs","specialmobs:endercreeper","EntityEnderCreeper",6
"Special Mobs","specialmobs:fighterghast","EntityFighterGhast",99
"Special Mobs","specialmobs:firecreeper","EntityFireCreeper",7
"Special Mobs","specialmobs:fireskeleton","EntityFireSkeleton",31
"Special Mobs","specialmobs:firezombie","EntityFireZombie",15
"Special Mobs","specialmobs:fishingpigzombie","EntityFishingPigZombie",23
"Special Mobs","specialmobs:fishingsilverfish","EntityFishingSilverfish",80
"Special Mobs","specialmobs:fishingzombie","EntityFishingZombie",16
"Special Mobs","specialmobs:flyingcavespider","EntityFlyingCaveSpider",74
"Special Mobs","specialmobs:flyinglavaslime","EntityFlyingLavaSlime",57
"Special Mobs","specialmobs:flyingsilverfish","EntityFlyingSilverfish",81
"Special Mobs","specialmobs:flyingspider","EntityFlyingSpider",64
"Special Mobs","specialmobs:gatlingskeleton","EntityGatlingSkeleton",32
"Special Mobs","specialmobs:gatlingwitherskeleton","EntityGatlingWitherSkeleton",42
"Special Mobs","specialmobs:giantpigzombie","EntityGiantPigZombie",24
"Special Mobs","specialmobs:giantskeleton","EntityGiantSkeleton",33
"Special Mobs","specialmobs:giantspider","EntityGiantSpider",65
"Special Mobs","specialmobs:giantwitherskeleton","EntityGiantWitherSkeleton",43
"Special Mobs","specialmobs:giantzombie","EntityGiantZombie",17
"Special Mobs","specialmobs:grapeslime","EntityGrapeSlime",52
"Special Mobs","specialmobs:gravelcreeper","EntityGravelCreeper",8
"Special Mobs","specialmobs:hardenedlavaslime","EntityHardenedLavaSlime",58
"Special Mobs","specialmobs:hellfireblaze","EntityHellfireBlaze",107
"Special Mobs","specialmobs:hungrypigzombie","EntityHungryPigZombie",25
"Special Mobs","specialmobs:hungryspider","EntityHungrySpider",66
"Special Mobs","specialmobs:hungryzombie","EntityHungryZombie",18
"Special Mobs","specialmobs:huskzombie","EntityHuskZombie",19
"Special Mobs","specialmobs:icyenderman","EntityIcyEnderman",86
"Special Mobs","specialmobs:infernoblaze","EntityInfernoBlaze",108
"Special Mobs","specialmobs:joltblaze","EntityJoltBlaze",109
"Special Mobs","specialmobs:jumpingcreeper","EntityJumpingCreeper",9
"Special Mobs","specialmobs:kingghast","EntityKingGhast",100
"Special Mobs","specialmobs:knightpigzombie","EntityKnightPigZombie",26
"Special Mobs","specialmobs:knightskeleton","EntityKnightSkeleton",34
"Special Mobs","specialmobs:knightwitherskeleton","EntityKnightWitherSkeleton",44
"Special Mobs","specialmobs:lemonslime","EntityLemonSlime",53
"Special Mobs","specialmobs:lightningcreeper","EntityLightningCreeper",10
"Special Mobs","specialmobs:lightningenderman","EntityLightningEnderman",87
