"Mod name","Registry name","Entity class name","ID"
"ExplorerCraft","explorercraft:wizard","zathrox.explorercraft.entity.EntityWizard",0
"Extra Golems","golems:golem_bedrock","com.golems.entity.EntityBedrockGolem",1
"Extra Golems","golems:golem_bone","com.golems.entity.EntityBoneGolem",2
"Extra Golems","golems:golem_bookshelf","com.golems.entity.EntityBookshelfGolem",3
"Extra Golems","golems:golem_clay","com.golems.entity.EntityClayGolem",4
"Extra Golems","golems:golem_coal","com.golems.entity.EntityCoalGolem",5
"Extra Golems","golems:golem_concrete","com.golems.entity.EntityConcreteGolem",6
"Extra Golems","golems:golem_crafting","com.golems.entity.EntityCraftingGolem",7
"Extra Golems","golems:golem_diamond","com.golems.entity.EntityDiamondGolem",8
"Extra Golems","golems:golem_dispenser","com.golems.entity.EntityDispenserGolem",9
"Extra Golems","golems:golem_emerald","com.golems.entity.EntityEmeraldGolem",10
"Extra Golems","golems:golem_end_stone","com.golems.entity.EntityEndstoneGolem",11
"Extra Golems","golems:golem_furnace","com.golems.entity.EntityFurnaceGolem",12
"Extra Golems","golems:golem_glass","com.golems.entity.EntityGlassGolem",13
"Extra Golems","golems:golem_glowstone","com.golems.entity.EntityGlowstoneGolem",14
"Extra Golems","golems:golem_gold","com.golems.entity.EntityGoldGolem",15
"Extra Golems","golems:golem_hardened_clay","com.golems.entity.EntityHardenedClayGolem",16
"Extra Golems","golems:golem_ice","com.golems.entity.EntityIceGolem",17
"Extra Golems","golems:golem_lapis","com.golems.entity.EntityLapisGolem",18
"Extra Golems","golems:golem_leaves","com.golems.entity.EntityLeafGolem",19
"Extra Golems","golems:golem_magma","com.golems.entity.EntityMagmaGolem",20
"Extra Golems","golems:golem_melon","com.golems.entity.EntityMelonGolem",21
"Extra Golems","golems:golem_nether_brick","com.golems.entity.EntityNetherBrickGolem",23
"Extra Golems","golems:golem_nether_wart","com.golems.entity.EntityNetherWartGolem",24
"Extra Golems","golems:golem_obsidian","com.golems.entity.EntityObsidianGolem",25
"Extra Golems","golems:golem_prismarine","com.golems.entity.EntityPrismarineGolem",26
"Extra Golems","golems:golem_quartz","com.golems.entity.EntityQuartzGolem",27
"Extra Golems","golems:golem_red_sandstone","com.golems.entity.EntityRedSandstoneGolem",28
"Extra Golems","golems:golem_redstone","com.golems.entity.EntityRedstoneGolem",29
"Extra Golems","golems:golem_redstone_lamp","com.golems.entity.EntityRedstoneLampGolem",30
"Extra Golems","golems:golem_sandstone","com.golems.entity.EntitySandstoneGolem",31
"Extra Golems","golems:golem_sea_lantern","com.golems.entity.EntitySeaLanternGolem",32
"Extra Golems","golems:golem_shroom","com.golems.entity.EntityMushroomGolem",22
"Extra Golems","golems:golem_slime","com.golems.entity.EntitySlimeGolem",33
"Extra Golems","golems:golem_sponge","com.golems.entity.EntitySpongeGolem",34
"Extra Golems","golems:golem_stained_clay","com.golems.entity.EntityStainedClayGolem",35
"Extra Golems","golems:golem_stained_glass","com.golems.entity.EntityStainedGlassGolem",36
"Extra Golems","golems:golem_straw","com.golems.entity.EntityStrawGolem",37
"Extra Golems","golems:golem_tnt","com.golems.entity.EntityTNTGolem",38
"Extra Golems","golems:golem_wooden","com.golems.entity.EntityWoodenGolem",39
"Extra Golems","golems:golem_wool","com.golems.entity.EntityWoolGolem",40
"Fairy Lights","fairylights:fastener","com.pau101.fairylights.server.entity.EntityFenceFastener",0
"Fairy Lights","fairylights:ladder","com.pau101.fairylights.server.entity.EntityLadder",1
"Familiar Fauna","familiarfauna:familiarfauna.butterfly","familiarfauna.entities.EntityButterfly",1
"Familiar Fauna","familiarfauna:familiarfauna.deer","familiarfauna.entities.EntityDeer",2
"Familiar Fauna","familiarfauna:familiarfauna.dragonfly","familiarfauna.entities.EntityDragonfly",3
"Familiar Fauna","familiarfauna:familiarfauna.pixie","familiarfauna.entities.EntityPixie",4
"Familiar Fauna","familiarfauna:familiarfauna.snail","familiarfauna.entities.EntitySnail",5
"Familiar Fauna","familiarfauna:familiarfauna.turkey","familiarfauna.entities.EntityTurkey",6
"Farmer's Delight Legacy","farmersdelight:rotten_tomato","com.wdcftgg.farmersdelightlegacy.common.entity.EntityRottenTomato",1
"Fish's Undead Rising","mod_lavacow:acidjet","com.Fishmod.mod_LavaCow.entities.projectiles.EntityAcidJet",26
"Fish's Undead Rising","mod_lavacow:amber_scarab","com.Fishmod.mod_LavaCow.entities.tameable.EntityScarab",52
"Fish's Undead Rising","mod_lavacow:amberlord","com.Fishmod.mod_LavaCow.entities.EntityAmberLord",51
"Fish's Undead Rising","mod_lavacow:avaton","com.Fishmod.mod_LavaCow.entities.EntityAvaton",35
"Fish's Undead Rising","mod_lavacow:banshee","com.Fishmod.mod_LavaCow.entities.EntityBanshee",33
"Fish's Undead Rising","mod_lavacow:basicbomb","com.Fishmod.mod_LavaCow.entities.projectiles.EntityBomb",57
"Fish's Undead Rising","mod_lavacow:boneworm","com.Fishmod.mod_LavaCow.entities.EntityBoneWorm",24
"Fish's Undead Rising","mod_lavacow:cactoid","com.Fishmod.mod_LavaCow.entities.tameable.EntityCactoid",43
"Fish's Undead Rising","mod_lavacow:cactusthorn","com.Fishmod.mod_LavaCow.entities.projectiles.EntityCactusThorn",45
"Fish's Undead Rising","mod_lavacow:cactyrant","com.Fishmod.mod_LavaCow.entities.EntityCactyrant",44
"Fish's Undead Rising","mod_lavacow:deathcoil","com.Fishmod.mod_LavaCow.entities.projectiles.EntityDeathCoil",41
"Fish's Undead Rising","mod_lavacow:enigmoth","com.Fishmod.mod_LavaCow.entities.flying.EntityEnigmoth",54
"Fish's Undead Rising","mod_lavacow:enigmoth_larva","com.Fishmod.mod_LavaCow.entities.tameable.EntityEnigmothLarva",55
"Fish's Undead Rising","mod_lavacow:fish_custom_arrow","com.Fishmod.mod_LavaCow.entities.projectiles.EntityFishCustomArrow",60
"Fish's Undead Rising","mod_lavacow:flamejet","com.Fishmod.mod_LavaCow.entities.projectiles.EntityFlameJet",27
"Fish's Undead Rising","mod_lavacow:foglet","com.Fishmod.mod_LavaCow.entities.EntityFoglet",4
"Fish's Undead Rising","mod_lavacow:forsaken","com.Fishmod.mod_LavaCow.entities.EntityForsaken",38
"Fish's Undead Rising","mod_lavacow:ghost_swarmer","com.Fishmod.mod_LavaCow.entities.floating.EntityGhostSwarmer",50
"Fish's Undead Rising","mod_lavacow:ghostbomb","com.Fishmod.mod_LavaCow.entities.projectiles.EntityGhostBomb",36
"Fish's Undead Rising","mod_lavacow:ghostray","com.Fishmod.mod_LavaCow.entities.flying.EntityGhostRay",32
"Fish's Undead Rising","mod_lavacow:ghoul","com.Fishmod.mod_LavaCow.entities.EntityGhoul",59
"Fish's Undead Rising","mod_lavacow:grave_robber","com.Fishmod.mod_LavaCow.entities.EntityGraveRobber",47
"Fish's Undead Rising","mod_lavacow:grave_robber_ghost","com.Fishmod.mod_LavaCow.entities.floating.EntityGraveRobberGhost",48
"Fish's Undead Rising","mod_lavacow:holygrenade","com.Fishmod.mod_LavaCow.entities.projectiles.EntityHolyGrenade",28
"Fish's Undead Rising","mod_lavacow:imp","com.Fishmod.mod_LavaCow.entities.EntityImp",6
"Fish's Undead Rising","mod_lavacow:isnachi","com.Fishmod.mod_LavaCow.entities.EntityIsnachi",5
"Fish's Undead Rising","mod_lavacow:ithaqua","com.Fishmod.mod_LavaCow.entities.EntityWendigo",10
"Fish's Undead Rising","mod_lavacow:kings_wrath","com.Fishmod.mod_LavaCow.entities.projectiles.EntityKingsWrath",58
"Fish's Undead Rising","mod_lavacow:lavacow","com.Fishmod.mod_LavaCow.entities.EntityLavaCow",0
"Fish's Undead Rising","mod_lavacow:lilsludge","com.Fishmod.mod_LavaCow.entities.tameable.EntityLilSludge",14
"Fish's Undead Rising","mod_lavacow:mimic","com.Fishmod.mod_LavaCow.entities.tameable.EntityMimic",11
"Fish's Undead Rising","mod_lavacow:moth_scales","com.Fishmod.mod_LavaCow.entities.projectiles.EntityMothScales",56
"Fish's Undead Rising","mod_lavacow:mummy","com.Fishmod.mod_LavaCow.entities.EntityMummy",42
"Fish's Undead Rising","mod_lavacow:parasite","com.Fishmod.mod_LavaCow.entities.EntityParasite",2
"Fish's Undead Rising","mod_lavacow:pingu","com.Fishmod.mod_LavaCow.entities.EntityPingu",29
"Fish's Undead Rising","mod_lavacow:piranha","com.Fishmod.mod_LavaCow.entities.aquatic.EntityPiranha",21
"Fish's Undead Rising","mod_lavacow:piranhalauncher","com.Fishmod.mod_LavaCow.entities.projectiles.EntityPiranhaLauncher",23
"Fish's Undead Rising","mod_lavacow:ptera","com.Fishmod.mod_LavaCow.entities.flying.EntityPtera",17
"Fish's Undead Rising","mod_lavacow:raven","com.Fishmod.mod_LavaCow.entities.tameable.EntityRaven",16
"Fish's Undead Rising","mod_lavacow:salamander","com.Fishmod.mod_LavaCow.entities.tameable.EntitySalamander",9
"Fish's Undead Rising","mod_lavacow:sandburst","com.Fishmod.mod_LavaCow.entities.projectiles.EntitySandBurst",40
"Fish's Undead Rising","mod_lavacow:sapjet","com.Fishmod.mod_LavaCow.entities.projectiles.EntitySapJet",53
"Fish's Undead Rising","mod_lavacow:scarecrow","com.Fishmod.mod_LavaCow.entities.tameable.EntityScarecrow",19
"Fish's Undead Rising","mod_lavacow:sea_hag","com.Fishmod.mod_LavaCow.entities.floating.EntitySeaHag",46
"Fish's Undead Rising","mod_lavacow:skeletonking","com.Fishmod.mod_LavaCow.entities.EntitySkeletonKing",39
"Fish's Undead Rising","mod_lavacow:sludgejet","com.Fishmod.mod_LavaCow.entities.projectiles.EntitySludgeJet",13
"Fish's Undead Rising","mod_lavacow:sludgelord","com.Fishmod.mod_LavaCow.entities.EntitySludgeLord",12
"Fish's Undead Rising","mod_lavacow:sonicbomb","com.Fishmod.mod_LavaCow.entities.projectiles.EntitySonicBomb",37
"Fish's Undead Rising","mod_lavacow:soulworm","com.Fishmod.mod_LavaCow.entities.EntitySoulWorm",25
"Fish's Undead Rising","mod_lavacow:unburied","com.Fishmod.mod_LavaCow.entities.tameable.EntityUnburied",31
"Fish's Undead Rising","mod_lavacow:undeadswine","com.Fishmod.mod_LavaCow.entities.EntityUndeadSwine",8
"Fish's Undead Rising","mod_lavacow:undertaker","com.Fishmod.mod_LavaCow.entities.EntityUndertaker",30
"Fish's Undead Rising","mod_lavacow:vespa","com.Fishmod.mod_LavaCow.entities.flying.EntityVespa",18
"Fish's Undead Rising","mod_lavacow:vespa_brood","com.Fishmod.mod_LavaCow.entities.misc.EntityVespaBrood",3
"Fish's Undead Rising","mod_lavacow:vespacocoon","com.Fishmod.mod_LavaCow.entities.EntityVespaCocoon",20
"Fish's Undead Rising","mod_lavacow:warsmallfireball","com.Fishmod.mod_LavaCow.entities.projectiles.EntityWarSmallFireball",15
"Fish's Undead Rising","mod_lavacow:weta","com.Fishmod.mod_LavaCow.entities.tameable.EntityWeta",34
"Fish's Undead Rising","mod_lavacow:wraith","com.Fishmod.mod_LavaCow.entities.floating.EntityWraith",49
"Fish's Undead Rising","mod_lavacow:zombiefrozen","com.Fishmod.mod_LavaCow.entities.EntityZombieFrozen",7
"Fish's Undead Rising","mod_lavacow:zombiemushroom","com.Fishmod.mod_LavaCow.entities.EntityZombieMushroom",1
"Fish's Undead Rising","mod_lavacow:zombiepiranha","com.Fishmod.mod_LavaCow.entities.aquatic.EntityZombiePiranha",22
"Fishing Made Better","fishingmadebetter:fmblavafishhook","net.theawesomegem.fishingmadebetter.common.entity.EntityFMBLavaFishHook",0
"Fishing Made Better","fishingmadebetter:fmbvoidfishhook","net.theawesomegem.fishingmadebetter.common.entity.EntityFMBVoidFishHook",1
"Frozen Fiend","iceologer:icecube","com.unoriginal.iceologer.entity.Entity.EntityIceCube",2
"Frozen Fiend","iceologer:iceologer","com.unoriginal.iceologer.entity.Entity.EntityIceologer",1
"Future Fireproof","futurefireproof:fireproof_item","com.invadermonky.futurefireproof.entity.EntityFireproofItem",100
"Future MC","futuremc:bee","thedarkcolour.futuremc.entity.bee.EntityBee",4
"Future MC","futuremc:panda","thedarkcolour.futuremc.entity.panda.EntityPanda",3
"Grimoire of Gaia 3","grimoireofgaia:ant","gaia.entity.monster.EntityGaiaAnt",1
"Grimoire of Gaia 3","grimoireofgaia:ant_hill","gaia.entity.prop.EntityGaiaPropAntHill",2
"Grimoire of Gaia 3","grimoireofgaia:ant_ranger","gaia.entity.monster.EntityGaiaAntRanger",3
"Grimoire of Gaia 3","grimoireofgaia:anubis","gaia.entity.monster.EntityGaiaAnubis",4
"Grimoire of Gaia 3","grimoireofgaia:arachne","gaia.entity.monster.EntityGaiaArachne",5
"Grimoire of Gaia 3","grimoireofgaia:banshee","gaia.entity.monster.EntityGaiaBanshee",6
"Grimoire of Gaia 3","grimoireofgaia:baphomet","gaia.entity.monster.EntityGaiaBaphomet",7
"Grimoire of Gaia 3","grimoireofgaia:bee","gaia.entity.monster.EntityGaiaBee",8
"Grimoire of Gaia 3","grimoireofgaia:beholder","gaia.entity.monster.EntityGaiaBeholder",9
"Grimoire of Gaia 3","grimoireofgaia:bomb","gaia.entity.projectile.EntityGaiaProjectileBomb",87
"Grimoire of Gaia 3","grimoireofgaia:bone_knight","gaia.entity.monster.EntityGaiaBoneKnight",10
"Grimoire of Gaia 3","grimoireofgaia:bubble","gaia.entity.projectile.EntityGaiaProjectileBubble",88
"Grimoire of Gaia 3","grimoireofgaia:butler","gaia.entity.monster.EntityGaiaIllagerButler",11
"Grimoire of Gaia 3","grimoireofgaia:campfire","gaia.delete.EntityGaiaPropCampfire",12
"Grimoire of Gaia 3","grimoireofgaia:cecaelia","gaia.entity.monster.EntityGaiaCecaelia",13
"Grimoire of Gaia 3","grimoireofgaia:centaur","gaia.entity.monster.EntityGaiaCentaur",14
"Grimoire of Gaia 3","grimoireofgaia:chest","gaia.entity.prop.EntityGaiaPropChestMimic",15
"Grimoire of Gaia 3","grimoireofgaia:cobble_golem","gaia.entity.monster.EntityGaiaCobbleGolem",16
"Grimoire of Gaia 3","grimoireofgaia:cobblestone_golem","gaia.entity.monster.EntityGaiaCobblestoneGolem",17
"Grimoire of Gaia 3","grimoireofgaia:creep","gaia.entity.monster.EntityGaiaCreep",18
"Grimoire of Gaia 3","grimoireofgaia:creeper_girl","gaia.entity.passive.EntityGaiaNPCCreeperGirl",72
"Grimoire of Gaia 3","grimoireofgaia:cyan_flower","gaia.entity.prop.EntityGaiaPropFlowerCyan",19
"Grimoire of Gaia 3","grimoireofgaia:cyclops","gaia.entity.monster.EntityGaiaMonoeye",45
"Grimoire of Gaia 3","grimoireofgaia:deathword","gaia.entity.monster.EntityGaiaDeathword",20
"Grimoire of Gaia 3","grimoireofgaia:debug_mob","gaia.entity.debug.EntityDebugMob",0
"Grimoire of Gaia 3","grimoireofgaia:dhampir","gaia.entity.monster.EntityGaiaDhampir",21
"Grimoire of Gaia 3","grimoireofgaia:dryad","gaia.entity.monster.EntityGaiaDryad",22
"Grimoire of Gaia 3","grimoireofgaia:dullahan","gaia.entity.monster.EntityGaiaDullahan",23
"Grimoire of Gaia 3","grimoireofgaia:dwarf","gaia.entity.monster.EntityGaiaDwarf",24
"Grimoire of Gaia 3","grimoireofgaia:ender_dragon_girl","gaia.entity.monster.EntityGaiaEnderDragonGirl",25
"Grimoire of Gaia 3","grimoireofgaia:ender_eye","gaia.entity.monster.EntityGaiaEnderEye",26
"Grimoire of Gaia 3","grimoireofgaia:ender_girl","gaia.entity.passive.EntityGaiaNPCEnderGirl",74
"Grimoire of Gaia 3","grimoireofgaia:flesh_lich","gaia.entity.monster.EntityGaiaFleshLich",27
"Grimoire of Gaia 3","grimoireofgaia:gelatinous_slime","gaia.entity.monster.EntityGaiaGelatinousSlime",28
"Grimoire of Gaia 3","grimoireofgaia:goblin","gaia.entity.monster.EntityGaiaGoblin",29
"Grimoire of Gaia 3","grimoireofgaia:goblin_feral","gaia.entity.monster.EntityGaiaGoblinFeral",30
"Grimoire of Gaia 3","grimoireofgaia:gorgon","gaia.entity.monster.EntityGaiaGorgon",71
"Grimoire of Gaia 3","grimoireofgaia:gryphon","gaia.entity.monster.EntityGaiaGryphon",32
"Grimoire of Gaia 3","grimoireofgaia:harpy","gaia.entity.monster.EntityGaiaHarpy",33
"Grimoire of Gaia 3","grimoireofgaia:harpy_wizard","gaia.entity.monster.EntityGaiaHarpyWizard",34
"Grimoire of Gaia 3","grimoireofgaia:holstaurus","gaia.entity.passive.EntityGaiaNPCHolstaurus",76
"Grimoire of Gaia 3","grimoireofgaia:horse","gaia.entity.monster.EntityGaiaHorse",35
"Grimoire of Gaia 3","grimoireofgaia:hunter","gaia.entity.monster.EntityGaiaHunter",36
"Grimoire of Gaia 3","grimoireofgaia:illager_fire","gaia.entity.monster.EntityGaiaIllagerFire",37
"Grimoire of Gaia 3","grimoireofgaia:illager_inquisitor","gaia.entity.monster.EntityGaiaIllagerInquisitor",38
"Grimoire of Gaia 3","grimoireofgaia:kikimora","gaia.entity.monster.EntityGaiaKikimora",39
"Grimoire of Gaia 3","grimoireofgaia:kobold","gaia.entity.monster.EntityGaiaKobold",40
"Grimoire of Gaia 3","grimoireofgaia:magic","gaia.entity.projectile.EntityGaiaProjectileMagic",89
"Grimoire of Gaia 3","grimoireofgaia:magic_random","gaia.entity.projectile.EntityGaiaProjectileMagicRandom",90
"Grimoire of Gaia 3","grimoireofgaia:mandragora","gaia.entity.monster.EntityGaiaMandragora",78
"Grimoire of Gaia 3","grimoireofgaia:matango","gaia.entity.monster.EntityGaiaMatango",41
"Grimoire of Gaia 3","grimoireofgaia:mermaid","gaia.entity.monster.EntityGaiaMermaid",42
"Grimoire of Gaia 3","grimoireofgaia:mimic","gaia.entity.monster.EntityGaiaMimic",79
"Grimoire of Gaia 3","grimoireofgaia:minotaur","gaia.entity.monster.EntityGaiaMinotaur",43
"Grimoire of Gaia 3","grimoireofgaia:minotaurus","gaia.entity.monster.EntityGaiaMinotaurus",44
"Grimoire of Gaia 3","grimoireofgaia:mite","gaia.entity.monster.EntityGaiaMite",31
"Grimoire of Gaia 3","grimoireofgaia:mummy","gaia.entity.monster.EntityGaiaMummy",46
"Grimoire of Gaia 3","grimoireofgaia:naga","gaia.entity.monster.EntityGaiaNaga",47
"Grimoire of Gaia 3","grimoireofgaia:nine_tails","gaia.entity.monster.EntityGaiaNineTails",48
"Grimoire of Gaia 3","grimoireofgaia:oni","gaia.entity.monster.EntityGaiaOni",49
"Grimoire of Gaia 3","grimoireofgaia:orc","gaia.entity.monster.EntityGaiaOrc",50
"Grimoire of Gaia 3","grimoireofgaia:poison","gaia.entity.projectile.EntityGaiaProjectilePoison",91
"Grimoire of Gaia 3","grimoireofgaia:satyress","gaia.entity.monster.EntityGaiaSatyress",51
"Grimoire of Gaia 3","grimoireofgaia:selkie","gaia.entity.monster.EntityGaiaSelkie",52
"Grimoire of Gaia 3","grimoireofgaia:shaman","gaia.entity.monster.EntityGaiaShaman",53
"Grimoire of Gaia 3","grimoireofgaia:sharko","gaia.entity.monster.EntityGaiaSharko",54
"Grimoire of Gaia 3","grimoireofgaia:siren","gaia.entity.monster.EntityGaiaSiren",55
"Grimoire of Gaia 3","grimoireofgaia:slime_girl","gaia.entity.passive.EntityGaiaNPCSlimeGirl",73
"Grimoire of Gaia 3","grimoireofgaia:sludge_girl","gaia.entity.monster.EntityGaiaSludgeGirl",56
"Grimoire of Gaia 3","grimoireofgaia:small_fireball","gaia.entity.projectile.EntityGaiaProjectileSmallFireball",92
"Grimoire of Gaia 3","grimoireofgaia:spawner_beholder","gaia.entity.prop.spawner.EntityGaiaSpawnerBeholder",80
"Grimoire of Gaia 3","grimoireofgaia:spawner_ender_dragon_girl","gaia.entity.prop.spawner.EntityGaiaSpawnerEnderDragonGirl",81
"Grimoire of Gaia 3","grimoireofgaia:spawner_gorgon","gaia.entity.prop.spawner.EntityGaiaSpawnerGorgon",82
"Grimoire of Gaia 3","grimoireofgaia:spawner_minotaur","gaia.entity.prop.spawner.EntityGaiaSpawnerMinotaur",83
"Grimoire of Gaia 3","grimoireofgaia:spawner_sphinx","gaia.entity.prop.spawner.EntityGaiaSpawnerSphinx",84
"Grimoire of Gaia 3","grimoireofgaia:spawner_valkyrie","gaia.entity.prop.spawner.EntityGaiaSpawnerValkyrie",85
"Grimoire of Gaia 3","grimoireofgaia:spawner_vampire","gaia.entity.prop.spawner.EntityGaiaSpawnerVampire",86
"Grimoire of Gaia 3","grimoireofgaia:sphinx","gaia.entity.monster.EntityGaiaSphinx",57
"Grimoire of Gaia 3","grimoireofgaia:sporeling","gaia.entity.monster.EntityGaiaSporeling",59
"Grimoire of Gaia 3","grimoireofgaia:spriggan","gaia.entity.monster.EntityGaiaSpriggan",58
"Grimoire of Gaia 3","grimoireofgaia:succubus","gaia.entity.monster.EntityGaiaSuccubus",60
"Grimoire of Gaia 3","grimoireofgaia:toad","gaia.entity.monster.EntityGaiaToad",61
"Grimoire of Gaia 3","grimoireofgaia:trader","gaia.entity.passive.EntityGaiaNPCTrader",75
"Grimoire of Gaia 3","grimoireofgaia:valkyrie","gaia.entity.monster.EntityGaiaValkyrie",62
"Grimoire of Gaia 3","grimoireofgaia:vampire","gaia.entity.monster.EntityGaiaVampire",65
"Grimoire of Gaia 3","grimoireofgaia:vase","gaia.entity.prop.EntityGaiaPropVase",63
"Grimoire of Gaia 3","grimoireofgaia:vase_nether","gaia.entity.prop.EntityGaiaPropVaseNether",64
"Grimoire of Gaia 3","grimoireofgaia:web","gaia.entity.projectile.EntityGaiaProjectileWeb",93
"Grimoire of Gaia 3","grimoireofgaia:werecat","gaia.entity.monster.EntityGaiaWerecat",66
"Grimoire of Gaia 3","grimoireofgaia:weresheep","gaia.entity.passive.EntityGaiaNPCWeresheep",77
"Grimoire of Gaia 3","grimoireofgaia:witch","gaia.entity.monster.EntityGaiaWitch",67
"Grimoire of Gaia 3","grimoireofgaia:wither_cow","gaia.entity.monster.EntityGaiaWitherCow",68
"Grimoire of Gaia 3","grimoireofgaia:yeti","gaia.entity.monster.EntityGaiaYeti",69
"Grimoire of Gaia 3","grimoireofgaia:yuki-onna","gaia.entity.monster.EntityGaiaYukiOnna",70
"Harvester's Night","harvestersnight:harvester","lykrast.harvestersnight.common.EntityHarvester",1
"Ice and Fire: RotN Edition","iceandfire:amphithere","com.github.alexthe666.iceandfire.entity.EntityAmphithere",934
"Ice and Fire: RotN Edition","iceandfire:amphitherearrow","com.github.alexthe666.iceandfire.entity.EntityAmphithereArrow",935
"Ice and Fire: RotN Edition","iceandfire:blackfrost","com.github.alexthe666.iceandfire.entity.EntityBlackFrostDragon",957
"Ice and Fire: RotN Edition","iceandfire:chaintie","com.github.alexthe666.iceandfire.entity.EntityChainTie",939
"Ice and Fire: RotN Edition","iceandfire:cyclops","com.github.alexthe666.iceandfire.entity.EntityCyclops",917
"Ice and Fire: RotN Edition","iceandfire:deathworm","com.github.alexthe666.iceandfire.entity.EntityDeathWorm",920
"Ice and Fire: RotN Edition","iceandfire:deathwormegg","com.github.alexthe666.iceandfire.entity.EntityDeathWormEgg",921
"Ice and Fire: RotN Edition","iceandfire:dragon_lightning_bolt","com.github.alexthe666.iceandfire.entity.EntityDragonLightningBolt",959
"Ice and Fire: RotN Edition","iceandfire:dragonarrow","com.github.alexthe666.iceandfire.entity.EntityDragonArrow",902
"Ice and Fire: RotN Edition","iceandfire:dragonegg","com.github.alexthe666.iceandfire.entity.EntityDragonEgg",901
"Ice and Fire: RotN Edition","iceandfire:dragonfirecharge","com.github.alexthe666.iceandfire.entity.EntityDragonFireCharge",908
"Ice and Fire: RotN Edition","iceandfire:dragonicecharge","com.github.alexthe666.iceandfire.entity.EntityDragonIceCharge",909
"Ice and Fire: RotN Edition","iceandfire:dragonlightningcharge","com.github.alexthe666.iceandfire.entity.EntityDragonLightningCharge",956
"Ice and Fire: RotN Edition","iceandfire:dragonskull","com.github.alexthe666.iceandfire.entity.EntityDragonSkull",903
"Ice and Fire: RotN Edition","iceandfire:dread_beast","com.github.alexthe666.iceandfire.entity.EntityDreadBeast",946
"Ice and Fire: RotN Edition","iceandfire:dread_ghoul","com.github.alexthe666.iceandfire.entity.EntityDreadGhoul",945
"Ice and Fire: RotN Edition","iceandfire:dread_horse","com.github.alexthe666.iceandfire.entity.EntityDreadHorse",951
"Ice and Fire: RotN Edition","iceandfire:dread_knight","com.github.alexthe666.iceandfire.entity.EntityDreadKnight",950
"Ice and Fire: RotN Edition","iceandfire:dread_lich","com.github.alexthe666.iceandfire.entity.EntityDreadLich",948
"Ice and Fire: RotN Edition","iceandfire:dread_lich_skull","com.github.alexthe666.iceandfire.entity.EntityDreadLichSkull",949
"Ice and Fire: RotN Edition","iceandfire:dread_queen","com.github.alexthe666.iceandfire.entity.EntityDreadQueen",958
"Ice and Fire: RotN Edition","iceandfire:dread_scuttler","com.github.alexthe666.iceandfire.entity.EntityDreadScuttler",947
"Ice and Fire: RotN Edition","iceandfire:dread_thrall","com.github.alexthe666.iceandfire.entity.EntityDreadThrall",944
"Ice and Fire: RotN Edition","iceandfire:firedragon","com.github.alexthe666.iceandfire.entity.EntityFireDragon",905
"Ice and Fire: RotN Edition","iceandfire:gorgon","com.github.alexthe666.iceandfire.entity.EntityGorgon",914
"Ice and Fire: RotN Edition","iceandfire:hippocampus","com.github.alexthe666.iceandfire.entity.EntityHippocampus",919
"Ice and Fire: RotN Edition","iceandfire:hippogryph","com.github.alexthe666.iceandfire.entity.EntityHippogryph",912
"Ice and Fire: RotN Edition","iceandfire:hippogryphegg","com.github.alexthe666.iceandfire.entity.EntityHippogryphEgg",911
"Ice and Fire: RotN Edition","iceandfire:hydra_arrow","com.github.alexthe666.iceandfire.entity.EntityHydraArrow",954
"Ice and Fire: RotN Edition","iceandfire:hydra_breath","com.github.alexthe666.iceandfire.entity.EntityHydraBreath",953
"Ice and Fire: RotN Edition","iceandfire:icedragon","com.github.alexthe666.iceandfire.entity.EntityIceDragon",907
"Ice and Fire: RotN Edition","iceandfire:if_cockatrice","com.github.alexthe666.iceandfire.entity.EntityCockatrice",922
"Ice and Fire: RotN Edition","iceandfire:if_cockatriceegg","com.github.alexthe666.iceandfire.entity.EntityCockatriceEgg",923
"Ice and Fire: RotN Edition","iceandfire:if_hydra","com.github.alexthe666.iceandfire.entity.EntityHydra",952
"Ice and Fire: RotN Edition","iceandfire:if_mob_skull","com.github.alexthe666.iceandfire.entity.EntityMobSkull",943
"Ice and Fire: RotN Edition","iceandfire:if_pixie","com.github.alexthe666.iceandfire.entity.EntityPixie",915
"Ice and Fire: RotN Edition","iceandfire:if_troll","com.github.alexthe666.iceandfire.entity.EntityTroll",927
"Ice and Fire: RotN Edition","iceandfire:lightningdragon","com.github.alexthe666.iceandfire.entity.EntityLightningDragon",955
"Ice and Fire: RotN Edition","iceandfire:myrmex_egg","com.github.alexthe666.iceandfire.entity.EntityMyrmexEgg",933
"Ice and Fire: RotN Edition","iceandfire:myrmex_queen","com.github.alexthe666.iceandfire.entity.EntityMyrmexQueen",932
"Ice and Fire: RotN Edition","iceandfire:myrmex_royal","com.github.alexthe666.iceandfire.entity.EntityMyrmexRoyal",931
"Ice and Fire: RotN Edition","iceandfire:myrmex_sentinel","com.github.alexthe666.iceandfire.entity.EntityMyrmexSentinel",930
"Ice and Fire: RotN Edition","iceandfire:myrmex_soldier","com.github.alexthe666.iceandfire.entity.EntityMyrmexSoldier",929
"Ice and Fire: RotN Edition","iceandfire:myrmex_swarmer","com.github.alexthe666.iceandfire.entity.EntityMyrmexSwarmer",941
"Ice and Fire: RotN Edition","iceandfire:myrmex_worker","com.github.alexthe666.iceandfire.entity.EntityMyrmexWorker",928
"Ice and Fire: RotN Edition","iceandfire:pixiecharge","com.github.alexthe666.iceandfire.entity.EntityPixieCharge",940
