"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys"
"Inspirations","inspirations:pipe",3343,"false",9421,0,"Pipe","true",""
"Inspirations","inspirations:redstone_barrel",3321,"false",9402,0,"Redstone Barrel","true",""
"Inspirations","inspirations:redstone_charge",3344,"false",,,"Redstone Charge","true",""
"Inspirations","inspirations:redstone_torch_lever",3322,"false",9403,0,"Redstone Torch Lever","true",""
"Inspirations","inspirations:redstone_torch_lever_powered",3323,"false",,,"tile.inspirations.redstone_torch_lever_powered.name","true",""
"Inspirations","inspirations:rope",3312,"true",9393,0,"Rope","true",""
"Inspirations","inspirations:rope",3312,"true",9393,1,"Chain","true",""
"Inspirations","inspirations:rope",3312,"true",9393,2,"Vine Rope","true",""
"Inspirations","inspirations:sugar_cane_crop",3346,"false",,,"Sugar cane","true",""
"Inspirations","inspirations:torch_lever",3319,"false",9400,0,"Torch Lever","true",""
"Iron Barrels","iron_barrels:barrel",4821,"false",12927,0,"Food Barrel","true",""
"Iron Barrels","iron_barrels:diamond_barrel",4824,"false",12930,0,"Diamond Barrel","true",""
"Iron Barrels","iron_barrels:gold_barrel",4823,"false",12929,0,"Gold Barrel","true",""
"Iron Barrels","iron_barrels:iron_barrel",4822,"false",12928,0,"Iron Barrel","true",""
"Iron Barrels","iron_barrels:netherite_barrel",4825,"false",12935,0,"Netherite Barrel","true",""
"Iron Barrels","iron_barrels:obsidian_barrel",4820,"false",12926,0,"Obsidian Barrel","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,0,"Iron Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,1,"Gold Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,2,"Diamond Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,3,"Copper Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,4,"Silver Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,5,"Crystal Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,6,"Obsidian Chest","true",""
"Iron Chest","ironchest:iron_chest",3429,"true",9600,7,"DirtChest 9000!","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,0,"Black Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,1,"Black Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,2,"Black Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,3,"Black Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,4,"Black Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,5,"Black Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_black",3445,"true",9616,6,"Black Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,0,"Blue Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,1,"Blue Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,2,"Blue Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,3,"Blue Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,4,"Blue Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,5,"Blue Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_blue",3441,"true",9612,6,"Blue Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,0,"Brown Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,1,"Brown Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,2,"Brown Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,3,"Brown Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,4,"Brown Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,5,"Brown Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_brown",3442,"true",9613,6,"Brown Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,0,"Cyan Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,1,"Cyan Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,2,"Cyan Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,3,"Cyan Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,4,"Cyan Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,5,"Cyan Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_cyan",3439,"true",9610,6,"Cyan Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,0,"Gray Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,1,"Gray Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,2,"Gray Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,3,"Gray Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,4,"Gray Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,5,"Gray Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_gray",3437,"true",9608,6,"Gray Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,0,"Green Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,1,"Green Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,2,"Green Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,3,"Green Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,4,"Green Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,5,"Green Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_green",3443,"true",9614,6,"Green Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,0,"Light Blue Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,1,"Light Blue Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,2,"Light Blue Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,3,"Light Blue Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,4,"Light Blue Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,5,"Light Blue Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_light_blue",3433,"true",9604,6,"Light Blue Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,0,"Lime Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,1,"Lime Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,2,"Lime Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,3,"Lime Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,4,"Lime Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,5,"Lime Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_lime",3435,"true",9606,6,"Lime Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,0,"Magenta Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,1,"Magenta Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,2,"Magenta Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,3,"Magenta Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,4,"Magenta Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,5,"Magenta Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_magenta",3432,"true",9603,6,"Magenta Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,0,"Orange Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,1,"Orange Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,2,"Orange Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,3,"Orange Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,4,"Orange Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,5,"Orange Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_orange",3431,"true",9602,6,"Orange Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,0,"Pink Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,1,"Pink Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,2,"Pink Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,3,"Pink Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,4,"Pink Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,5,"Pink Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_pink",3436,"true",9607,6,"Pink Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,0,"Purple Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,1,"Purple Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,2,"Purple Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,3,"Purple Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,4,"Purple Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,5,"Purple Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_purple",3440,"true",9611,6,"Purple Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,0,"Red Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,1,"Red Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,2,"Red Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,3,"Red Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,4,"Red Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,5,"Red Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_red",3444,"true",9615,6,"Red Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,0,"Light Gray Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,1,"Light Gray Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,2,"Light Gray Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,3,"Light Gray Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,4,"Light Gray Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,5,"Light Gray Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_silver",3438,"true",9609,6,"Light Gray Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,0,"White Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,1,"White Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,2,"White Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,3,"White Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,4,"White Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,5,"White Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_white",3430,"true",9601,6,"White Obsidian Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,0,"Yellow Iron Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,1,"Yellow Gold Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,2,"Yellow Diamond Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,3,"Yellow Copper Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,4,"Yellow Silver Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,5,"Yellow Crystal Shulker Box","true",""
"Iron Chest","ironchest:iron_shulker_box_yellow",3434,"true",9605,6,"Yellow Obsidian Shulker Box","true",""
"Lost Aether Content","lost_aether:crystal_sapling",5280,"false",12937,0,"Crystal Sapling","true","treeSapling"
"Lost Aether Content","lost_aether:gale_double_slab",5286,"false",12943,0,"tile.gale_double_slab.name","true",""
"Lost Aether Content","lost_aether:gale_slab",5287,"false",12944,0,"Gale Slab","true",""
"Lost Aether Content","lost_aether:gale_stairs",5288,"false",12945,0,"Gale Stairs","true",""
"Lost Aether Content","lost_aether:gale_stone",5282,"false",12939,0,"Gale Stone","true",""
"Lost Aether Content","lost_aether:gale_wall",5289,"false",12946,0,"Gale Wall","true",""
"Lost Aether Content","lost_aether:light_gale_stone",5283,"false",12940,0,"Light Gale Stone","true",""
"Lost Aether Content","lost_aether:locked_gale_stone",5284,"false",12941,0,"Locked Gale Stone","true",""
"Lost Aether Content","lost_aether:locked_light_gale_stone",5285,"false",12942,0,"Locked Light Gale Stone","true",""
"Lost Aether Content","lost_aether:songstone",5281,"false",12938,0,"Songstone","true",""
"Macaw's Bridges","mcwbridges:acacia_log_bridge_end",3452,"false",9643,0,"Acacia Bridge End","true",""
"Macaw's Bridges","mcwbridges:acacia_log_bridge_middle",3453,"false",9644,0,"Acacia Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:acacia_rail_bridge",3490,"false",9681,0,"Acacia Rail Bridge","true",""
"Macaw's Bridges","mcwbridges:acacia_rail_bridge_end",3491,"false",9682,0,"Acacia Rail Bridge End","true",""
"Macaw's Bridges","mcwbridges:bamboo_bridge",3494,"false",9685,0,"Bamboo Bridge","true",""
"Macaw's Bridges","mcwbridges:bamboo_bridge_end",3495,"false",9686,0,"Bamboo Bridge End","true",""
"Macaw's Bridges","mcwbridges:birch_log_bridge_end",3450,"false",9641,0,"Birch Bridge End","true",""
"Macaw's Bridges","mcwbridges:birch_log_bridge_middle",3451,"false",9642,0,"Birch Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:birch_rail_bridge",3486,"false",9677,0,"Birch Rail Bridge","true",""
"Macaw's Bridges","mcwbridges:birch_rail_bridge_end",3487,"false",9678,0,"Birch Rail Bridge End","true",""
"Macaw's Bridges","mcwbridges:brick_bridge",3474,"false",9665,0,"Brick Bridge","true",""
"Macaw's Bridges","mcwbridges:brick_bridge_end",3475,"false",9666,0,"Brick Bridge End","true",""
"Macaw's Bridges","mcwbridges:dark_oak_log_bridge_end",3458,"false",9649,0,"Dark Oak Bridge End","true",""
"Macaw's Bridges","mcwbridges:dark_oak_log_bridge_middle",3459,"false",9650,0,"Dark Oak Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:dark_oak_rail_bridge",3492,"false",9683,0,"Dark Oak Rail Bridge","true",""
"Macaw's Bridges","mcwbridges:dark_oak_rail_bridge_end",3493,"false",9684,0,"Dark Oak Rail Bridge End","true",""
"Macaw's Bridges","mcwbridges:dry_bamboo_bridge",3496,"false",9687,0,"Dry Bamboo Bridge","true",""
"Macaw's Bridges","mcwbridges:dry_bamboo_bridge_end",3497,"false",9688,0,"Dry Bamboo Bridge End","true",""
"Macaw's Bridges","mcwbridges:jungle_log_bridge_end",3456,"false",9647,0,"Jungle Bridge End","true",""
"Macaw's Bridges","mcwbridges:jungle_log_bridge_middle",3457,"false",9648,0,"Jungle Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:jungle_rail_bridge",3488,"false",9679,0,"Jungle Rail Bridge","true",""
"Macaw's Bridges","mcwbridges:jungle_rail_bridge_end",3489,"false",9680,0,"Jungle Rail Bridge End","true",""
"Macaw's Bridges","mcwbridges:mossy_stone_brick_bridge",3480,"false",9671,0,"Mossy Stone Brick Bridge","true",""
"Macaw's Bridges","mcwbridges:mossy_stone_brick_bridge_end",3481,"false",9672,0,"Mossy Stone Brick Bridge End","true",""
"Macaw's Bridges","mcwbridges:most1",3446,"false",9637,0,"Iron Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:most2",3447,"false",9638,0,"Iron Bridge End","true",""
"Macaw's Bridges","mcwbridges:oak_log_bridge_end",3449,"false",9640,0,"Oak Bridge End","true",""
"Macaw's Bridges","mcwbridges:oak_log_bridge_middle",3448,"false",9639,0,"Oak Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:oak_rail_bridge",3482,"false",9673,0,"Oak Rail Bridge","true",""
"Macaw's Bridges","mcwbridges:oak_rail_bridge_end",3483,"false",9674,0,"Oak Rail Bridge End","true",""
"Macaw's Bridges","mcwbridges:orange_sandstone_bridge",3478,"false",9669,0,"Red Sandstone Bridge","true",""
"Macaw's Bridges","mcwbridges:orange_sandstone_bridge_end",3479,"false",9670,0,"Red Sandstone Bridge End","true",""
"Macaw's Bridges","mcwbridges:rope_acacia_bridge",3468,"false",9659,0,"Rope Acacia Bridge","true",""
"Macaw's Bridges","mcwbridges:rope_acacia_bridge_end",3469,"false",9660,0,"Rope Acacia Bridge End","true",""
"Macaw's Bridges","mcwbridges:rope_birch_bridge",3462,"false",9653,0,"Rope Birch Bridge","true",""
"Macaw's Bridges","mcwbridges:rope_birch_bridge_end",3463,"false",9654,0,"Rope Birch Bridge End","true",""
"Macaw's Bridges","mcwbridges:rope_dark_oak_bridge",3470,"false",9661,0,"Rope Dark Oak Bridge","true",""
"Macaw's Bridges","mcwbridges:rope_dark_oak_bridge_end",3471,"false",9662,0,"Rope Dark Oak Bridge End","true",""
"Macaw's Bridges","mcwbridges:rope_jungle_bridge",3466,"false",9657,0,"Rope Jungle Bridge","true",""
"Macaw's Bridges","mcwbridges:rope_jungle_bridge_end",3467,"false",9658,0,"Rope Jungle Bridge End","true",""
"Macaw's Bridges","mcwbridges:rope_oak_bridge",3460,"false",9651,0,"Rope Oak Bridge","true",""
"Macaw's Bridges","mcwbridges:rope_oak_bridge_end",3461,"false",9652,0,"Rope Oak Bridge End","true",""
"Macaw's Bridges","mcwbridges:rope_spruce_bridge",3464,"false",9655,0,"Rope Spruce Bridge","true",""
"Macaw's Bridges","mcwbridges:rope_spruce_bridge_end",3465,"false",9656,0,"Rope Spruce Bridge End","true",""
"Macaw's Bridges","mcwbridges:sandstone_bridge",3476,"false",9667,0,"Sandstone Bridge","true",""
"Macaw's Bridges","mcwbridges:sandstone_bridge_end",3477,"false",9668,0,"Sandstone Bridge End","true",""
"Macaw's Bridges","mcwbridges:spruce_log_bridge_end",3454,"false",9645,0,"Spruce Bridge End","true",""
"Macaw's Bridges","mcwbridges:spruce_log_bridge_middle",3455,"false",9646,0,"Spruce Bridge Middle","true",""
"Macaw's Bridges","mcwbridges:spruce_rail_bridge",3484,"false",9675,0,"Spruce Rail Bridge","true",""
"Macaw's Bridges","mcwbridges:spruce_rail_bridge_end",3485,"false",9676,0,"Spruce Rail Bridge End","true",""
"Macaw's Bridges","mcwbridges:stone_brick_bridge",3472,"false",9663,0,"Stone Brick Bridge","true",""
"Macaw's Bridges","mcwbridges:stone_brick_bridge_end",3473,"false",9664,0,"Stone Brick Bridge End","true",""
"Macaw's Doors","mcwdoors:acacia_bark_glass_door",3592,"false",9789,0,"Acacia Bark Glass Door","true",""
"Macaw's Doors","mcwdoors:acacia_barn_door",3514,"false",9711,0,"Acacia Barn Door","true",""
"Macaw's Doors","mcwdoors:acacia_barn_glass_door",3520,"false",9717,0,"Acacia Barn Glassed Door","true",""
"Macaw's Doors","mcwdoors:acacia_beach_door",3541,"false",9738,0,"Acacia Beach Door","true",""
"Macaw's Doors","mcwdoors:acacia_classic_door",3536,"false",9733,0,"Acacia Classic Door","true",""
"Macaw's Doors","mcwdoors:acacia_cottage_door",3531,"false",9728,0,"Acacia Cottage Door","true",""
"Macaw's Doors","mcwdoors:acacia_four_panel_door",3552,"false",9749,0,"Acacia Four Panel Door","true",""
"Macaw's Doors","mcwdoors:acacia_glass_door",3568,"false",9765,0,"Acacia Glass Door","true",""
"Macaw's Doors","mcwdoors:acacia_japanese2_door",3508,"false",9705,0,"Acacia Shoji Whole Door","true",""
"Macaw's Doors","mcwdoors:acacia_japanese_door",3502,"false",9699,0,"Acacia Shoji Door","true",""
"Macaw's Doors","mcwdoors:acacia_modern_door",3526,"false",9723,0,"Acacia Oak Modern Door","true",""
"Macaw's Doors","mcwdoors:acacia_paper_door",3546,"false",9743,0,"Acacia Paper Door","true",""
"Macaw's Doors","mcwdoors:acacia_stable_door",3574,"false",9771,0,"Acacia Stable Door","true",""
"Macaw's Doors","mcwdoors:acacia_stable_head_door",3580,"false",9777,0,"Acacia Stable Horse Door","true",""
"Macaw's Doors","mcwdoors:acacia_western_door",3586,"false",9783,0,"Acacia Western Door","true",""
"Macaw's Doors","mcwdoors:birch_bark_glass_door",3590,"false",9787,0,"Birch Bark Glass Door","true",""
"Macaw's Doors","mcwdoors:birch_barn_door",3512,"false",9709,0,"Birch Barn Door","true",""
"Macaw's Doors","mcwdoors:birch_barn_glass_door",3518,"false",9715,0,"Birch Barn Glassed Door","true",""
"Macaw's Doors","mcwdoors:birch_beach_door",3540,"false",9737,0,"Birch Beach Door","true",""
"Macaw's Doors","mcwdoors:birch_classic_door",3534,"false",9731,0,"Birch Classic Door","true",""
"Macaw's Doors","mcwdoors:birch_cottage_door",3529,"false",9726,0,"Birch Cottage Door","true",""
"Macaw's Doors","mcwdoors:birch_four_panel_door",3550,"false",9747,0,"Birch Four Panel Door","true",""
"Macaw's Doors","mcwdoors:birch_glass_door",3566,"false",9763,0,"Birch Glass Door","true",""
"Macaw's Doors","mcwdoors:birch_japanese2_door",3506,"false",9703,0,"Birch Shoji Whole Door","true",""
"Macaw's Doors","mcwdoors:birch_japanese_door",3500,"false",9697,0,"Birch Shoji Door","true",""
"Macaw's Doors","mcwdoors:birch_modern_door",3524,"false",9721,0,"Birch Oak Modern Door","true",""
"Macaw's Doors","mcwdoors:birch_stable_door",3572,"false",9769,0,"Birch Stable Door","true",""
"Macaw's Doors","mcwdoors:birch_stable_head_door",3578,"false",9775,0,"Birch Stable Horse Door","true",""
"Macaw's Doors","mcwdoors:birch_tropical_door",3555,"false",9752,0,"Birch Tropical Door","true",""
"Macaw's Doors","mcwdoors:birch_western_door",3584,"false",9781,0,"Birch Western Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_bark_glass_door",3593,"false",9790,0,"Dark Oak Bark Glass Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_barn_door",3515,"false",9712,0,"Dark Oak Barn Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_barn_glass_door",3521,"false",9718,0,"Dark Oak Barn Glassed Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_beach_door",3542,"false",9739,0,"Dark Oak Beach Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_classic_door",3537,"false",9734,0,"Dark Oak Classic Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_cottage_door",3532,"false",9729,0,"Dark Oak Cottage Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_glass_door",3569,"false",9766,0,"Dark Oak Glass Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_japanese2_door",3509,"false",9706,0,"Dark Oak Shoji Whole Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_japanese_door",3503,"false",9700,0,"Dark Oak Shoji Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_modern_door",3527,"false",9724,0,"Dark Oak Modern Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_paper_door",3547,"false",9744,0,"Dark Oak Paper Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_stable_door",3575,"false",9772,0,"Dark Oak Stable Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_stable_head_door",3581,"false",9778,0,"Dark Oak Stable Horse Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_tropical_door",3557,"false",9754,0,"Dark Oak Tropical Door","true",""
"Macaw's Doors","mcwdoors:dark_oak_western_door",3587,"false",9784,0,"Dark Oak Western Door","true",""
"Macaw's Doors","mcwdoors:jail_door",3563,"false",9760,0,"Jail Door","true",""
"Macaw's Doors","mcwdoors:jungle_bark_glass_door",3591,"false",9788,0,"Jungle Bark Glass Door","true",""
"Macaw's Doors","mcwdoors:jungle_barn_door",3513,"false",9710,0,"Jungle Barn Door","true",""
"Macaw's Doors","mcwdoors:jungle_barn_glass_door",3519,"false",9716,0,"Jungle Barn Glassed Door","true",""
"Macaw's Doors","mcwdoors:jungle_classic_door",3535,"false",9732,0,"Jungle Classic Door","true",""
"Macaw's Doors","mcwdoors:jungle_cottage_door",3530,"false",9727,0,"Jungle Cottage Door","true",""
"Macaw's Doors","mcwdoors:jungle_four_panel_door",3551,"false",9748,0,"Jungle Four Panel Door","true",""
"Macaw's Doors","mcwdoors:jungle_glass_door",3567,"false",9764,0,"Jungle Glass Door","true",""
"Macaw's Doors","mcwdoors:jungle_japanese2_door",3507,"false",9704,0,"Jungle Shoji Whole Door","true",""
"Macaw's Doors","mcwdoors:jungle_japanese_door",3501,"false",9698,0,"Jungle Shoji Door","true",""
"Macaw's Doors","mcwdoors:jungle_modern_door",3525,"false",9722,0,"Jungle Oak Modern Door","true",""
"Macaw's Doors","mcwdoors:jungle_paper_door",3545,"false",9742,0,"Jungle Paper Door","true",""
"Macaw's Doors","mcwdoors:jungle_stable_door",3573,"false",9770,0,"Jungle Stable Door","true",""
"Macaw's Doors","mcwdoors:jungle_stable_head_door",3579,"false",9776,0,"Jungle Stable Horse Door","true",""
"Macaw's Doors","mcwdoors:jungle_tropical_door",3556,"false",9753,0,"Jungle Tropical Door","true",""
